round,index,qtime_ms,wall_ms,numFound,error
24,96,54,98,63074,
24,97,49,95,21175,
24,98,69,111,57361,
24,99,57,103,51630,
25,0,199,365,63251,
25,1,212,365,51768,
25,2,237,368,87195,
25,3,221,365,52091,
25,4,91,139,57734,
25,5,69,109,42401,
25,6,69,109,63208,
25,7,78,119,25929,
25,8,49,82,21010,
25,9,87,131,86844,
25,10,49,101,20872,
25,11,105,150,29013,
25,12,76,112,51985,
25,13,79,119,58141,
25,14,87,124,77602,
25,15,61,94,63028,
25,16,33,74,21107,
25,17,77,108,51672,
25,18,86,119,28769,
25,19,91,119,78183,
25,20,88,117,52178,
25,21,80,118,28759,
25,22,70,107,51741,
25,23,84,122,25956,
25,24,87,122,51804,
25,25,50,87,51501,
25,26,84,126,28700,
25,27,75,112,51721,
25,28,67,104,77710,
25,29,68,103,51871,
25,30,86,119,51574,
25,31,87,120,77740,
25,32,47,83,62747,
25,33,41,74,20916,
25,34,46,100,21046,
25,35,91,130,57481,
25,36,90,127,51891,
25,37,77,118,57644,
25,38,62,94,51920,
25,39,115,145,86705,
25,40,61,105,25857,
25,41,108,141,29076,
25,42,81,107,28851,
25,43,86,114,77651,
25,44,72,100,51771,
25,45,84,116,77729,
25,46,63,92,42018,
25,47,52,90,42091,
25,48,94,142,87046,
25,49,90,136,86727,
25,50,89,143,28725,
25,51,48,93,42024,
25,52,38,82,21018,
25,53,94,137,57755,
25,54,82,128,52025,
25,55,53,106,25983,
25,56,57,108,77601,
25,57,51,95,52114,
25,58,82,127,77790,
25,59,59,104,21106,
25,60,51,95,51882,
25,61,87,132,57428,
25,62,57,102,21155,
25,63,85,133,86114,
25,64,100,151,86246,
25,65,69,109,78111,
25,66,81,120,57632,
25,67,100,139,86676,
25,68,58,96,51989,
25,69,49,86,21024,
25,70,75,114,86422,
25,71,55,104,21015,
25,72,89,140,57826,
25,73,51,99,51988,
25,74,66,127,57392,
25,75,52,107,41879,
25,76,77,140,77586,
25,77,69,137,57959,
25,78,66,139,29101,
25,79,66,138,57791,
25,80,33,107,21011,
25,81,52,124,77684,
25,82,51,117,26044,
25,83,54,121,77943,
25,84,59,126,77868,
25,85,37,103,41903,
25,86,69,133,29041,
25,87,38,105,42101,
25,88,56,116,25968,
25,89,68,126,86577,
25,90,85,141,29120,
25,91,79,136,51758,
25,92,90,146,86362,
25,93,80,138,57731,
25,94,64,137,77453,
25,95,48,109,25930,
25,96,45,104,42019,
25,97,53,230,77626,
25,98,38,179,42177,
25,99,60,156,28712,
26,0,189,340,21127,
26,1,189,340,21040,
26,2,215,340,51930,
26,3,211,340,25743,
26,4,88,131,52201,
26,5,91,134,51693,
26,6,74,117,26225,
26,7,97,142,28723,
26,8,84,129,28845,
26,9,112,160,86643,
26,10,111,158,58138,
26,11,74,118,25823,
26,12,32,79,21244,
26,13,51,93,51739,
26,14,106,147,28602,
26,15,58,108,20850,
26,16,68,111,86589,
26,17,66,108,26141,
26,18,71,122,57239,
26,19,95,141,77563,
26,20,94,143,78052,
26,21,82,130,87031,
26,22,81,123,28626,
26,23,66,109,77407,
26,24,99,135,57646,
26,25,84,120,26148,
26,26,35,69,21151,
26,27,71,112,77440,
26,28,58,102,21174,
26,29,88,133,57614,
26,30,55,99,42099,
26,31,81,126,86406,
26,32,66,111,62948,
26,33,63,111,42314,
26,34,86,127,86925,
26,35,111,153,86692,
26,36,65,113,77189,
26,37,101,144,78076,
26,38,46,89,42165,
26,39,88,129,86368,
26,40,103,143,28899,
26,41,113,153,87104,
26,42,70,112,51951,
26,43,58,98,51455,
26,44,50,86,42146,
26,45,52,87,42559,
26,46,35,70,21072,
26,47,76,119,51845,
26,48,106,142,28757,
26,49,105,140,86492,
26,50,73,115,77628,
26,51,53,85,51894,
26,52,97,134,28871,
26,53,87,124,52208,
26,54,36,65,21070,
26,55,56,94,26038,
26,56,43,83,21088,
26,57,56,101,42385,
26,58,48,93,63042,
26,59,69,113,25642,
26,60,91,133,28575,
26,61,41,86,63204,
26,62,83,126,58257,
26,63,74,118,28626,
26,64,73,121,86866,
26,65,58,101,63759,
26,66,80,123,28566,
26,67,87,127,57408,
26,68,52,93,63283,
26,69,95,136,86154,
26,70,81,126,78055,
26,71,84,129,57729,
26,72,87,139,57669,
26,73,72,124,51326,
26,74,81,140,77749,
26,75,85,143,58109,
26,76,72,129,78152,
26,77,52,109,42107,
26,78,84,138,28848,
26,79,61,114,20943,
26,80,56,109,63354,
26,81,77,131,28820,
26,82,73,120,51709,
26,83,40,87,63007,
26,84,59,107,21107,
26,85,93,140,86661,
26,86,81,121,77454,
26,87,64,109,77713,
26,88,82,122,77529,
26,89,79,121,86583,
26,90,61,100,63592,
26,91,71,110,26074,
26,92,44,85,42142,
26,93,74,111,25854,
26,94,79,114,51633,
26,95,101,138,86457,
26,96,112,148,57818,
26,97,75,110,28665,
26,98,81,118,57697,
26,99,80,116,57740,
27,0,236,412,57818,
27,1,200,408,63317,
27,2,239,411,86606,
27,3,211,411,51817,
27,4,92,146,28603,
27,5,110,164,57429,
27,6,65,120,42242,
27,7,114,169,86594,
27,8,76,141,86724,
27,9,71,136,51602,
27,10,73,139,51979,
27,11,58,128,25655,
27,12,99,158,57602,
27,13,97,154,28637,
27,14,60,119,63190,
27,15,69,130,25745,
27,16,74,139,77616,
27,17,95,159,28938,
27,18,66,127,63464,
27,19,84,153,77445,
27,20,96,166,86438,
27,21,76,144,77354,
27,22,88,163,57606,
27,23,82,153,77944,
27,24,70,137,25836,
27,25,64,131,63003,
27,26,58,124,20866,
27,27,75,141,51827,
27,28,80,141,77907,
27,29,43,104,42197,
27,30,58,116,21237,
27,31,53,110,25908,
27,32,34,91,21138,
27,33,65,128,42048,
27,34,64,125,41877,
27,35,50,111,51847,
27,36,47,109,25806,
27,37,79,141,25998,
27,38,92,151,86603,
27,39,47,106,25660,
27,40,60,123,51992,
27,41,49,112,51660,
27,42,79,139,77658,
27,43,87,141,28940,
27,44,39,94,63252,
27,45,39,91,63220,
27,46,91,151,57284,
27,47,33,88,21101,
27,48,64,124,42061,
27,49,52,113,76973,
27,50,39,102,63277,
27,51,35,110,21287,
27,52,81,161,77042,
27,53,53,129,42518,
27,54,73,150,28657,
27,55,42,124,42044,
27,56,59,134,77952,
27,57,59,133,28762,
27,58,42,113,63204,
27,59,78,144,86466,
27,60,79,144,57731,
27,61,60,123,51691,
27,62,56,119,63173,
27,63,77,140,29129,
27,64,85,148,86010,
27,65,56,122,42006,
27,66,84,149,86754,
27,67,77,142,57494,
27,68,75,138,28665,
27,69,54,117,63207,
27,70,63,123,25936,
27,71,89,132,28597,
27,72,84,125,28899,
27,73,97,137,86288,
27,74,100,142,86445,
27,75,93,164,28651,
27,76,62,101,77829,
27,77,60,139,20968,
27,78,48,110,62889,
27,79,51,97,51748,
27,80,83,130,25936,
27,81,105,152,28748,
27,82,39,86,62995,
27,83,35,82,42227,
27,84,41,89,21278,
27,85,33,75,21237,
27,86,76,120,86106,
27,87,116,156,86691,
27,88,106,148,86259,
27,89,51,92,26091,
27,90,39,78,42422,
27,91,32,72,20982,
27,92,84,127,28956,
27,93,58,101,20895,
27,94,36,76,41903,
27,95,59,104,28728,
27,96,52,99,63351,
27,97,48,98,21077,
27,98,66,118,86596,
27,99,67,123,87157,
28,0,234,376,77853,
28,1,231,374,77751,
28,2,237,384,29053,
28,3,221,363,51662,
28,4,106,178,86676,
28,5,94,164,28999,
28,6,86,157,51747,
28,7,83,155,51749,
28,8,88,162,77700,
28,9,60,134,41929,
28,10,82,156,25954,
28,11,72,150,25573,
28,12,62,141,25714,
28,13,109,187,86549,
28,14,104,180,28932,
28,15,69,153,77864,
28,16,56,134,25612,
28,17,90,168,77478,
28,18,50,127,51880,
28,19,80,157,51681,
28,20,68,144,28984,
28,21,67,138,51479,
28,22,40,112,63659,
28,23,82,154,57749,
28,24,66,140,29001,
28,25,71,154,25944,
28,26,65,142,51498,
28,27,60,127,26013,
28,28,46,113,63141,
28,29,33,100,20922,
28,30,33,100,21080,
28,31,36,111,42190,
28,32,82,147,57760,
28,33,86,152,57314,
28,34,32,97,20893,
28,35,49,115,25922,
28,36,55,131,78228,
28,37,35,106,42418,
28,38,44,121,41956,
28,39,43,117,20951,
28,40,64,143,57880,
28,41,73,179,25641,
28,42,51,131,25942,
28,43,75,153,77643,
28,44,61,132,28922,
28,45,100,168,57767,
28,46,82,150,25868,
28,47,52,125,78163,
28,48,34,100,20986,
28,49,58,123,52139,
28,50,92,154,28935,
28,51,79,139,26086,
28,52,75,138,86409,
28,53,66,131,28792,
28,54,96,162,77559,
28,55,84,154,86914,
28,56,83,152,51724,
28,57,51,118,77256,
28,58,101,179,58250,
28,59,69,141,62955,
28,60,55,126,77526,
28,61,60,140,25877,
28,62,62,139,52227,
28,63,112,188,86154,
28,64,97,174,57712,
28,65,41,116,63378,
28,66,89,172,86718,
28,67,87,167,57955,
28,68,70,149,25955,
28,69,57,136,20919,
28,70,37,122,21017,
28,71,95,173,86818,
28,72,50,130,42223,
28,73,79,158,77992,
28,74,70,150,29156,
28,75,77,157,77408,
28,76,56,134,77787,
28,77,94,176,86609,
28,78,84,161,28727,
28,79,35,113,20810,
28,80,63,138,51223,
28,81,73,146,57985,
28,82,78,144,51718,
28,83,55,127,77560,
28,84,52,117,21197,
28,85,55,125,51706,
28,86,63,133,57569,
28,87,65,135,62978,
28,88,60,132,41894,
28,89,46,125,25934,
28,90,57,139,77883,
28,91,93,173,58026,
28,92,55,136,21279,
28,93,54,133,26022,
28,94,43,121,42518,
28,95,48,133,63248,
28,96,62,152,57764,
28,97,58,162,52195,
28,98,58,135,63264,
28,99,72,148,28586,
29,0,201,434,51915,
29,1,181,434,42009,
29,2,181,434,42052,
29,3,215,434,57716,
29,4,54,127,21144,
29,5,63,135,63200,
29,6,76,148,51558,
29,7,79,153,29018,
29,8,33,105,20907,
29,9,74,146,77642,
29,10,77,149,77193,
29,11,36,110,42107,
29,12,61,129,86950,
29,13,61,130,25977,
29,14,52,119,42101,
29,15,34,100,42274,
29,16,30,97,21120,
29,17,73,151,77753,
29,18,60,135,62828,
29,19,34,103,42438,
29,20,63,143,28763,
29,21,43,122,41915,
29,22,51,131,25900,
29,23,43,122,42174,
29,24,75,154,86405,
29,25,67,148,28836,
29,26,50,145,20818,
29,27,61,145,77803,
29,28,45,122,51797,
29,29,59,149,86149,
29,30,61,134,52154,
29,31,62,135,51746,
29,32,60,132,86302,
29,33,31,97,20947,
29,34,64,128,29094,
29,35,51,116,25870,
29,36,47,111,77948,
29,37,29,95,21068,
29,38,47,116,42167,
29,39,62,129,51716,
29,40,53,122,26042,
29,41,63,140,77491,
29,42,74,154,57552,
29,43,66,144,26104,
29,44,46,125,42026,
29,45,46,125,51633,
29,46,51,132,25797,
29,47,42,124,26013,
29,48,64,142,78122,
29,49,37,114,21070,
29,50,78,153,28819,
29,51,77,154,77533,
29,52,85,159,57788,
29,53,72,145,51950,
29,54,39,117,42059,
29,55,76,154,86439,
29,56,70,149,25659,
29,57,54,137,42026,
29,58,34,112,42075,
29,59,62,141,86894,
29,60,96,175,57363,
29,61,86,171,77553,
29,62,46,138,51950,
29,63,47,128,51845,
29,64,37,115,63169,
29,65,52,129,62983,
29,66,49,127,42086,
29,67,70,153,28905,
29,68,50,123,41911,
29,69,77,149,86507,
29,70,62,135,51771,
29,71,39,112,21190,
29,72,46,118,63449,
29,73,46,132,25734,
29,74,63,152,57390,
29,75,50,131,52190,
29,76,60,139,28677,
29,77,57,134,28489,
29,78,66,140,28706,
29,79,79,152,57602,
29,80,70,139,86477,
29,81,62,126,57319,
29,82,32,96,21213,
29,83,47,112,51724,
29,84,37,103,63221,
29,85,31,98,21155,
29,86,50,119,77378,
29,87,56,124,51927,
29,88,95,164,86211,
29,89,60,133,42344,
29,90,47,116,51720,
29,91,34,104,42253,
29,92,79,154,51818,
29,93,95,175,86434,
29,94,57,131,28929,
29,95,51,129,78048,
29,96,31,108,20953,
29,97,46,125,51766,
29,98,40,119,21277,
29,99,67,149,28746,
30,0,191,404,42149,
30,1,235,408,86544,
30,2,205,408,51609,
30,3,234,408,86499,
30,4,100,165,28823,
30,5,55,125,42044,
30,6,83,148,25965,
30,7,94,158,86394,
30,8,91,162,86594,
30,9,88,160,58091,
30,10,58,129,21053,
30,11,72,144,26237,
30,12,88,163,28899,
30,13,82,158,77247,
30,14,90,165,29084,
30,15,95,168,57510,
30,16,108,169,86391,
30,17,76,141,25962,
30,18,81,143,26137,
30,19,91,152,86563,
30,20,89,151,86409,
30,21,63,123,41865,
30,22,95,157,86247,
30,23,90,153,85990,
30,24,49,111,41994,
30,25,89,159,28784,
30,26,67,136,28890,
30,27,83,153,28585,
30,28,63,135,57869,
30,29,71,142,28903,
30,30,111,179,57826,
30,31,102,170,57550,
30,32,67,142,86439,
30,33,60,121,28787,
30,34,56,116,51685,
30,35,61,122,25654,
30,36,48,110,21202,
30,37,51,175,26106,
30,38,44,137,42022,
30,39,64,141,86312,
30,40,33,134,20836,
30,41,65,193,42426,
30,42,52,159,41989,
30,43,64,165,21068,
30,44,62,166,41855,
30,45,36,79,42256,
30,46,83,125,77914,
30,47,71,118,63285,
30,48,67,112,29041,
30,49,76,116,28868,
30,50,49,88,25774,
30,51,109,133,28785,
30,52,108,133,57487,
30,53,61,87,52241,
30,54,57,82,26201,
30,55,80,103,25959,
30,56,103,126,86341,
30,57,88,112,28621,
30,58,79,104,51855,
30,59,35,65,21191,
30,60,84,122,51804,
30,61,87,118,77583,
30,62,36,66,20959,
30,63,62,94,51596,
30,64,99,139,57521,
30,65,45,85,21123,
30,66,78,119,77903,
30,67,46,84,21235,
30,68,83,121,57656,
30,69,67,106,63508,
30,70,67,106,62979,
30,71,73,114,77380,
30,72,68,97,63227,
30,73,68,97,63157,
30,74,48,82,63284,
30,75,56,85,25961,
30,76,68,101,77627,
30,77,90,120,77709,
30,78,87,119,51606,
30,79,46,81,20961,
30,80,92,121,87171,
30,81,75,104,77499,
30,82,75,103,26149,
30,83,77,104,77867,
30,84,97,122,87200,
30,85,102,125,86525,
30,86,92,115,28822,
30,87,57,85,21121,
30,88,95,113,86465,
30,89,62,80,42444,
30,90,54,70,21219,
30,91,77,94,52060,
30,92,57,74,42002,
30,93,68,85,51988,
30,94,50,68,21022,
30,95,82,100,78052,
30,96,75,96,51893,
30,97,73,92,51716,
30,98,93,111,86687,
30,99,64,82,51607,
31,0,209,320,28749,
31,1,180,288,62871,
31,2,201,312,77759,
31,3,187,297,25893,
31,4,69,119,28486,
31,5,83,138,86464,
31,6,81,131,26004,
31,7,75,128,25698,
31,8,71,112,57367,
31,9,91,131,28887,
31,10,80,121,51972,
31,11,73,117,28822,
31,12,53,92,77803,
31,13,75,110,51648,
31,14,64,102,63040,
31,15,52,95,51616,
31,16,60,97,28947,
31,17,50,89,42203,
31,18,67,108,78022,
31,19,73,111,28653,
31,20,85,125,57502,
31,21,33,73,41941,
31,22,88,148,86484,
31,23,58,100,51778,
31,24,74,116,86196,
31,25,47,89,21277,
31,26,58,106,77379,
31,27,53,102,25792,
31,28,52,101,63086,
31,29,52,100,63390,
31,30,78,125,57653,
31,31,68,115,52029,
31,32,83,130,86836,
31,33,66,114,25935,
31,34,55,107,51611,
31,35,86,140,57515,
31,36,74,126,57337,
31,37,91,142,57582,
31,38,40,88,63282,
31,39,63,112,77634,
31,40,46,95,42479,
31,41,60,110,51908,
31,42,43,94,20895,
31,43,86,135,86521,
31,44,86,134,28792,
31,45,54,103,21116,
31,46,73,122,25803,
31,47,75,119,77549,
31,48,88,130,57532,
31,49,76,117,77622,
31,50,65,109,63520,
31,51,98,133,86628,
31,52,82,110,51771,
31,53,78,107,51616,
31,54,91,123,28808,
31,55,52,80,62613,
31,56,69,97,51969,
31,57,85,116,57864,
31,58,53,81,63310,
31,59,48,74,63205,
31,60,36,62,42093,
31,61,98,129,86275,
31,62,87,121,28784,
31,63,51,85,42106,
31,64,53,87,20992,
31,65,37,71,21087,
31,66,73,110,77755,
31,67,51,86,26156,
31,68,58,96,42022,
31,69,43,81,26028,
31,70,56,95,63272,
31,71,57,92,63530,
31,72,39,79,63589,
31,73,45,82,26011,
31,74,62,89,63017,
31,75,58,86,42050,
31,76,72,102,29076,
31,77,72,99,52149,
31,78,88,116,28814,
31,79,42,70,25863,
31,80,73,107,77971,
31,81,33,63,21067,
31,82,73,101,28731,
31,83,58,85,51878,
31,84,63,91,63443,
31,85,59,91,25734,
31,86,64,98,63109,
31,87,82,114,57406,
31,88,71,107,77745,
31,89,53,92,21098,
31,90,46,78,25691,
31,91,61,93,63359,
31,92,85,118,57754,
31,93,53,84,25987,
31,94,46,81,62778,
31,95,63,97,77578,
31,96,80,116,57532,
31,97,51,87,63035,
31,98,55,91,41942,
31,99,42,77,25816,
32,0,203,293,51857,
32,1,227,317,57598,
32,2,232,321,86493,
32,3,199,289,25596,
32,4,31,73,21104,
32,5,59,103,25741,
32,6,53,99,63322,
32,7,74,115,86632,
32,8,49,92,63198,
32,9,58,102,77550,
32,10,63,102,63160,
32,11,54,94,41953,
32,12,62,104,86422,
32,13,73,122,77671,
32,14,74,120,77423,
32,15,76,122,57314,
32,16,88,133,86736,
32,17,31,73,20969,
32,18,39,82,42294,
32,19,46,88,51267,
32,20,86,124,86500,
32,21,80,118,51841,
32,22,81,119,51458,
32,23,75,116,77667,
32,24,43,85,42238,
32,25,54,96,77509,
32,26,58,95,78244,
32,27,47,88,63471,
32,28,75,117,25927,
32,29,76,112,77503,
32,30,57,94,63387,
32,31,55,92,42133,
32,32,96,130,86892,
32,33,70,105,51644,
32,34,99,132,86389,
32,35,82,118,28961,
32,36,36,69,42356,
32,37,89,122,86421,
32,38,64,96,63290,
32,39,74,107,28666,
32,40,55,90,63097,
32,41,33,68,21163,
32,42,68,108,25566,
32,43,54,94,21308,
32,44,40,81,63216,
32,45,81,131,57754,
32,46,67,119,77827,
32,47,68,123,25780,
32,48,58,111,42079,
32,49,48,105,25805,
32,50,81,133,57583,
32,51,55,109,51676,
32,52,53,108,20909,
32,53,31,80,20900,
32,54,69,115,57474,
32,55,85,137,86484,
32,56,57,104,42249,
32,57,62,117,77511,
32,58,33,83,21076,
32,59,72,125,77827,
32,60,90,141,86208,
32,61,66,117,29114,
32,62,45,97,42113,
32,63,36,97,20920,
32,64,54,115,41881,
32,65,51,108,77216,
32,66,53,112,63274,
32,67,36,105,63372,
32,68,31,87,20873,
32,69,73,128,86808,
32,70,98,154,86586,
32,71,54,112,20828,
32,72,34,90,42208,
32,73,74,136,86703,
32,74,53,112,21082,
32,75,49,106,63013,
32,76,56,110,42099,
32,77,68,111,51823,
32,78,93,140,86366,
32,79,73,116,77575,
32,80,66,108,63245,
32,81,83,132,86619,
32,82,104,152,57539,
32,83,102,150,28538,
32,84,64,113,51820,
32,85,84,132,57791,
32,86,90,142,86302,
32,87,67,112,63369,
32,88,92,140,86406,
32,89,74,116,28649,
32,90,84,134,57706,
32,91,66,112,51631,
32,92,99,144,86716,
32,93,79,131,86315,
32,94,63,117,63516,
32,95,59,107,42045,
32,96,53,101,77839,
32,97,47,101,51850,
32,98,73,128,77828,
32,99,70,125,77540,
33,0,211,329,51487,
33,1,210,328,28914,
33,2,186,306,42217,
33,3,228,341,85899,
33,4,83,132,29024,
33,5,55,106,63360,
33,6,60,109,42182,
33,7,56,107,63068,
33,8,73,117,77184,
33,9,64,108,63303,
33,10,63,108,42128,
33,11,72,118,77586,
33,12,56,94,25966,
33,13,55,93,63380,
33,14,79,125,57576,
33,15,65,110,77893,
33,16,88,131,57715,
33,17,70,112,77569,
33,18,81,120,28881,
33,19,51,95,62998,
33,20,37,77,62950,
33,21,76,107,51591,
33,22,65,95,62942,
33,23,57,87,51768,
33,24,103,135,86604,
33,25,94,128,86594,
33,26,101,139,86316,
33,27,86,121,51362,
33,28,66,107,57515,
33,29,47,85,20883,
33,30,64,101,25757,
33,31,62,109,28751,
33,32,59,99,51768,
33,33,107,148,86192,
33,34,78,119,25553,
33,35,60,102,77494,
33,36,71,116,29174,
33,37,99,138,58009,
33,38,52,94,25967,
33,39,84,125,51755,
33,40,71,112,57435,
33,41,85,134,77603,
33,42,86,132,58166,
33,43,79,124,57521,
33,44,78,128,28875,
33,45,34,80,42125,
33,46,87,131,29168,
33,47,63,106,51991,
33,48,56,105,63730,
33,49,43,87,63159,
33,50,93,141,86178,
33,51,90,138,28979,
33,52,98,145,58033,
33,53,88,137,77803,
33,54,58,107,51829,
33,55,40,88,20944,
33,56,49,95,42111,
33,57,71,118,57847,
33,58,35,78,42282,
33,59,39,84,21078,
33,60,91,138,29090,
33,61,70,115,51963,
33,62,80,128,86286,
33,63,74,121,57235,
33,64,59,104,77638,
33,65,43,91,41659,
33,66,76,118,57267,
33,67,73,122,51602,
33,68,48,93,21038,
33,69,46,93,42288,
33,70,92,158,86303,
33,71,87,149,86801,
33,72,55,111,21202,
33,73,79,136,77979,
33,74,72,127,25803,
33,75,70,125,51877,
33,76,38,94,62786,
33,77,80,140,85916,
33,78,52,110,26050,
33,79,100,154,58096,
33,80,81,135,51989,
33,81,56,108,28871,
33,82,46,102,51563,
33,83,94,151,29067,
33,84,68,127,25998,
33,85,33,93,20968,
33,86,58,114,25867,
33,87,53,112,52000,
33,88,60,123,62933,
33,89,80,145,86592,
33,90,52,118,51665,
33,91,48,114,25848,
33,92,31,95,21090,
33,93,66,135,51758,
33,94,46,111,63242,
33,95,50,117,63424,
33,96,35,103,42221,
33,97,72,142,28850,
33,98,35,104,42123,
33,99,78,146,86640,
34,0,189,321,42024,
34,1,208,325,26104,
34,2,211,325,51595,
34,3,202,325,51959,
34,4,79,116,26112,
34,5,55,92,21009,
34,6,79,114,25992,
34,7,89,124,86718,
34,8,71,97,77651,
34,9,57,82,42134,
34,10,61,97,62880,
34,11,56,85,21028,
34,12,88,104,28960,
34,13,67,84,62904,
34,14,107,129,57412,
34,15,108,135,57566,
34,16,81,103,57676,
34,17,99,130,28866,
34,18,64,89,63015,
34,19,89,116,86296,
34,20,72,100,51466,
34,21,54,82,52090,
34,22,99,132,28860,
34,23,81,113,77366,
34,24,46,76,63158,
34,25,85,131,29011,
34,26,53,92,63641,
34,27,83,120,28590,
34,28,82,118,51832,
34,29,58,94,51748,
34,30,63,99,51982,
34,31,87,119,86410,
34,32,32,69,20920,
34,33,32,67,20912,
34,34,39,68,21103,
34,35,32,60,21162,
34,36,78,101,77722,
34,37,60,89,41970,
34,38,80,112,77381,
34,39,97,131,86692,
34,40,69,102,25819,
34,41,62,90,63041,
34,42,50,86,63143,
34,43,53,87,42049,
34,44,63,99,51595,
34,45,94,128,57737,
34,46,79,111,51659,
34,47,51,82,25841,
34,48,35,71,41968,
34,49,102,130,28922,
34,50,107,133,86722,
34,51,63,92,77615,
34,52,43,71,20736,
34,53,67,105,77858,
34,54,83,117,28783,
34,55,81,117,57708,
34,56,60,93,42238,
34,57,37,73,63178,
34,58,102,145,28543,
34,59,102,143,29082,
34,60,41,75,63696,
34,61,42,86,63367,
34,62,65,106,86117,
34,63,75,109,25731,
34,64,81,110,78037,
34,65,79,109,57958,
34,66,92,121,86132,
34,67,58,84,63491,
34,68,85,111,86629,
34,69,69,95,26210,
34,70,74,93,57848,
34,71,75,93,51724,
34,72,72,90,51760,
34,73,95,113,57643,
34,74,94,111,57492,
34,75,67,89,26044,
34,76,59,78,63338,
34,77,97,118,57907,
34,78,88,108,57902,
34,79,57,78,21149,
34,80,74,93,77769,
34,81,39,57,20834,
34,82,99,132,57578,
34,83,89,106,77578,
34,84,72,91,51467,
34,85,71,90,51759,
34,86,96,117,57516,
34,87,83,103,77607,
34,88,81,100,52151,
34,89,60,81,21339,
34,90,86,113,51634,
34,91,115,142,86808,
34,92,112,140,86154,
34,93,94,121,28976,
34,94,34,61,21111,
34,95,71,96,51775,
34,96,81,103,29167,
34,97,68,91,25903,
34,98,68,90,25933,
34,99,56,82,28888,
35,0,216,351,86296,
35,1,187,319,41889,
35,2,189,323,63263,
35,3,186,319,41921,
35,4,34,101,21076,
35,5,98,158,28990,
35,6,92,152,77950,
35,7,47,109,25970,
35,8,51,109,77588,
35,9,54,118,77812,
35,10,103,167,57451,
35,11,101,165,28661,
35,12,38,102,63433,
35,13,35,95,42314,
35,14,73,124,25636,
35,15,33,90,21143,
35,16,64,116,41779,
35,17,55,108,51702,
35,18,32,78,21173,
35,19,45,88,42024,
35,20,99,137,28894,
35,21,61,101,42407,
35,22,64,102,85934,
35,23,37,76,21138,
35,24,47,83,26030,
35,25,43,76,21047,
35,26,59,99,51714,
35,27,37,74,20896,
35,28,47,92,25960,
35,29,94,143,87062,
35,30,80,126,51351,
35,31,57,103,77969,
35,32,54,102,51591,
35,33,35,79,42230,
35,34,55,101,42211,
35,35,53,96,21029,
35,36,51,96,77760,
35,37,48,89,63226,
35,38,79,129,86395,
35,39,75,125,57577,
35,40,48,96,21263,
35,41,36,89,21022,
35,42,98,153,57785,
35,43,43,100,42175,
35,44,85,142,52059,
35,45,69,125,28612,
35,46,67,127,57775,
35,47,74,132,25778,
35,48,66,122,42114,
35,49,67,128,57728,
35,50,69,123,57407,
35,51,92,148,28894,
35,52,70,124,57603,
35,53,61,116,41995,
35,54,84,143,28830,
35,55,82,143,86527,
35,56,43,96,21273,
35,57,45,95,21228,
35,58,84,132,28756,
35,59,37,84,41991,
35,60,92,139,86431,
35,61,47,97,25955,
35,62,68,114,86286,
35,63,55,99,63622,
35,64,57,100,63311,
35,65,60,103,57600,
35,66,41,86,42113,
35,67,94,143,29067,
35,68,35,81,42043,
35,69,89,136,28660,
35,70,86,131,86418,
35,71,56,102,42100,
35,72,54,100,25771,
35,73,100,140,28840,
35,74,100,142,86685,
35,75,67,111,29052,
35,76,70,112,28546,
35,77,49,96,63485,
35,78,80,132,25833,
35,79,71,121,25946,
35,80,51,101,51623,
35,81,51,104,51431,
35,82,98,154,28767,
35,83,59,113,77801,
35,84,102,155,57843,
35,85,62,117,28728,
35,86,33,90,21051,
35,87,40,92,21023,
35,88,46,95,26042,
35,89,52,98,26049,
35,90,69,111,57440,
35,91,51,93,25966,
35,92,45,84,42015,
35,93,83,126,28875,
35,94,83,119,86600,
35,95,60,97,63310,
35,96,80,115,78226,
35,97,43,82,41996,
35,98,71,107,57766,
35,99,64,100,77731,
36,0,218,364,26281,
36,1,215,362,62951,
36,2,209,356,63253,
36,3,223,369,78055,
36,4,42,107,20889,
36,5,83,149,25892,
36,6,98,163,29102,
36,7,56,127,25721,
36,8,51,123,77398,
36,9,97,171,57807,
36,10,80,154,25817,
36,11,69,143,86138,
36,12,65,142,86462,
36,13,73,151,51991,
36,14,51,126,77550,
36,15,55,132,20878,
36,16,62,136,86270,
36,17,33,113,20872,
36,18,48,119,63164,
36,19,60,131,51788,
36,20,34,101,42205,
36,21,51,115,51726,
36,22,49,113,25992,
36,23,46,110,21251,
36,24,55,121,25729,
36,25,56,124,77536,
36,26,50,117,41719,
36,27,86,149,86401,
36,28,78,140,86673,
36,29,47,113,25836,
36,30,55,119,51563,
36,31,48,112,51519,
36,32,64,135,57400,
36,33,54,122,63516,
36,34,56,123,63142,
36,35,38,109,42054,
36,36,60,141,28668,
36,37,86,162,57997,
36,38,57,131,20959,
36,39,60,135,29192,
36,40,36,108,42266,
36,41,42,110,63162,
36,42,40,108,62945,
36,43,36,108,41916,
36,44,46,128,62874,
36,45,80,159,25813,
36,46,92,172,57209,
36,47,64,143,57403,
36,48,58,133,29164,
36,49,93,170,57555,
36,50,85,162,77858,
36,51,70,144,57595,
36,52,59,140,51903,
36,53,62,137,63397,
36,54,84,161,28920,
36,55,60,139,51786,
36,56,72,149,28622,
36,57,52,133,42362,
36,58,77,158,25926,
36,59,63,142,57862,
